d0,d1,success,time_s,failure_reason,failure_reason_short,nonlinear_iters,log_tail
0.016438,3.170874,False,1.3775798749993555,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.016438,3.276992,False,1.3390056250063935,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.016438,3.386661,False,1.337167290999787,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.016438,3.5,False,1.5603689159979695,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.017531,1.0,True,1.3844521249993704,,Unknown,,step 0
0.017531,1.061471,True,1.2604275410049013,,Unknown,,step 0
0.017531,1.12672,True,1.3175669999982347,,Unknown,,step 0
0.017531,1.19598,True,1.3260569999984,,Unknown,,step 0
0.017531,1.269498,True,1.3171016659980523,,Unknown,,step 0
0.017531,1.347535,True,1.3975788750030915,,Unknown,,step 0
0.017531,1.430369,True,1.4622579580027377,,Unknown,,step 0
0.017531,1.518294,True,1.5250919579993933,,Unknown,,step 0
0.017531,1.611625,True,1.4653360419979435,,Unknown,,step 0
0.017531,1.710693,True,1.415909041003033,,Unknown,,step 0
0.017531,1.81585,True,1.365849291003542,,Unknown,,step 0
0.017531,1.927472,True,1.6156817500013858,,Unknown,,step 0
0.017531,2.045955,True,1.5369472079983098,,Unknown,,step 0
0.017531,2.171721,False,1.3030547500020475,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.017531,2.305218,False,1.3717068750047474,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.017531,2.446921,False,1.3278719580048346,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.017531,2.597335,False,1.403312750000623,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.017531,2.756995,False,1.347654582998075,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.017531,2.92647,False,1.4233632500036038,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.017531,3.106362,False,1.3726730830021552,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.017531,3.297312,False,1.3418073749999166,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.017531,3.5,False,1.455295916995965,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.019399,2.0,True,1.5196682499954477,,Unknown,,step 0
0.019399,2.066933,True,1.5773027089962852,,Unknown,,step 0
0.019399,2.136106,True,1.5954485420006677,,Unknown,,step 0
0.019399,2.207593,False,1.3133650829986436,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.019399,2.281473,False,1.310595832997933,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.019399,2.357826,False,1.4429612500025542,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.019399,2.436734,False,1.3613254160009092,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.019399,2.518283,False,1.443244207999669,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.019399,2.602561,False,1.43584374999773,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.019399,2.689659,False,1.436791958003596,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.019399,2.779672,False,1.426597915997263,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.019399,2.872698,False,1.441634790993703,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.019399,2.968836,False,1.4867809159986791,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.019399,3.068193,False,1.4358376250020228,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.019399,3.170874,False,1.5266669580014423,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.019399,3.276992,False,1.529015582993452,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.019399,3.386661,False,1.57042520899995,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.019399,3.5,False,1.6056048329992336,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.019563,0.2,True,0.9827717090010992,,Unknown,,step 0
0.019563,0.236674,True,0.9294706249929732,,Unknown,,step 0
0.019563,0.280072,True,1.1056378339999355,,Unknown,,step 0
0.019563,0.331428,True,1.1934807500001625,,Unknown,,step 0
0.019563,0.392202,True,0.994598124998447,,Unknown,,step 0
0.019563,0.464119,True,1.2839060410042293,,Unknown,,step 0
0.019563,0.549224,True,1.231545874994481,,Unknown,,step 0
0.019563,0.649934,True,1.171966917005193,,Unknown,,step 0
0.019563,0.769111,True,1.1690935830047238,,Unknown,,step 0
0.019563,0.910142,True,1.160830499997246,,Unknown,,step 0
0.019563,1.077033,True,1.3262606670032255,,Unknown,,step 0
0.019563,1.274526,True,1.2750987500039628,,Unknown,,step 0
0.019563,1.508234,True,1.3885013750041253,,Unknown,,step 0
0.019563,1.784796,True,1.4553030000024592,,Unknown,,step 0
0.019563,2.11207,True,1.6263491670033545,,Unknown,,step 0
0.019563,2.499357,False,1.4076745419952204,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.019563,2.957659,False,1.4027820409974083,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.019563,3.5,False,1.3550418750019162,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.02,0.3,True,0.9217115840001497,,Unknown,,step 0
0.02,0.376923,True,0.9934175419984967,,Unknown,,step 0
0.02,0.453846,True,1.1199649999980466,,Unknown,,step 0
0.02,0.530769,True,1.1785381660010898,,Unknown,,step 0
0.02,0.607692,True,1.1530633329966804,,Unknown,,step 0
0.02,0.684615,True,1.1680148329978692,,Unknown,,step 0
0.02,0.761538,True,1.2030914170027245,,Unknown,,step 0
0.02,0.838462,True,1.2064476669984288,,Unknown,,step 0
0.02,0.915385,True,1.211580542003503,,Unknown,,step 0
0.02,0.992308,True,1.2247327500008396,,Unknown,,step 0
0.02,1.069231,True,1.249205542000709,,Unknown,,step 0
0.02,1.146154,True,1.2265562920001685,,Unknown,,step 0
0.02,1.223077,True,1.3022640839990345,,Unknown,,step 0
0.02,1.3,True,1.238916458998574,,Unknown,,step 0
0.021138,1.0,True,1.1925583339980221,,Unknown,,step 0
0.021138,1.061471,True,1.2270076659988263,,Unknown,,step 0
0.021138,1.12672,True,1.2330848749988945,,Unknown,,step 0
0.021138,1.19598,True,1.369357208997826,,Unknown,,step 0
0.021138,1.269498,True,1.406032207996759,,Unknown,,step 0
0.021138,1.347535,True,1.2419774579975638,,Unknown,,step 0
0.021138,1.430369,True,1.2352142499948968,,Unknown,,step 0
0.021138,1.518294,True,1.2673597920002067,,Unknown,,step 0
0.021138,1.611625,True,1.289245749998372,,Unknown,,step 0
0.021138,1.710693,True,1.3761592500013649,,Unknown,,step 0
0.021138,1.81585,True,1.468826791999163,,Unknown,,step 0
0.021138,1.927472,True,1.4484769999980927,,Unknown,,step 0
0.021138,2.045955,True,1.4971248330039089,,Unknown,,step 0
0.021138,2.171721,True,1.4904039589964668,,Unknown,,step 0
0.021138,2.305218,True,1.539621249998163,,Unknown,,step 0
0.021138,2.446921,False,1.3115432920021703,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.021138,2.597335,False,1.3117700840011821,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.021138,2.756995,False,1.3127274159996887,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.021138,2.92647,False,1.3298964579953463,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.021138,3.106362,False,1.3565159580030013,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.021138,3.297312,False,1.3317640000022948,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.021138,3.5,False,1.3463633330029552,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.022894,2.0,True,1.424906167005247,,Unknown,,step 0
0.022894,2.066933,True,1.391465499997139,,Unknown,,step 0
0.022894,2.136106,True,1.4093895840051118,,Unknown,,step 0
0.022894,2.207593,True,1.4231217080014176,,Unknown,,step 0
0.022894,2.281473,True,1.4804561659984756,,Unknown,,step 0
0.022894,2.357826,True,1.4443637090007542,,Unknown,,step 0
0.022894,2.436734,True,1.4977045839987113,,Unknown,,step 0
0.022894,2.518283,True,1.510682790998544,,Unknown,,step 0
0.022894,2.602561,False,1.3086067920012283,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.022894,2.689659,False,1.3083370410022326,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.022894,2.779672,False,1.317118874998414,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.022894,2.872698,False,1.315802958997665,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.022894,2.968836,False,1.3283338340042974,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.022894,3.068193,False,1.3257772919969284,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.022894,3.170874,False,1.3258229169950937,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.022894,3.276992,False,1.3313866250027786,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.022894,3.386661,False,1.3452389170051902,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.022894,3.5,False,1.335487208001723,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.025488,1.0,True,1.172357291005028,,Unknown,,step 0
0.025488,1.061471,True,1.1491326249961276,,Unknown,,step 0
0.025488,1.12672,True,1.1480305419972865,,Unknown,,step 0
0.025488,1.19598,True,1.1400023750029504,,Unknown,,step 0
0.025488,1.269498,True,1.128382667004189,,Unknown,,step 0
0.025488,1.347535,True,1.152127790999657,,Unknown,,step 0
0.025488,1.430369,True,1.1821795830037445,,Unknown,,step 0
0.025488,1.518294,True,1.1715518339988193,,Unknown,,step 0
0.025488,1.611625,True,1.2442176659969846,,Unknown,,step 0
0.025488,1.710693,True,1.2608189579987084,,Unknown,,step 0
0.025488,1.81585,True,1.3038278329986497,,Unknown,,step 0
0.025488,1.927472,True,1.329082208998443,,Unknown,,step 0
0.025488,2.045955,True,1.3742824159999145,,Unknown,,step 0
0.025488,2.171721,True,1.441540250001708,,Unknown,,step 0
0.025488,2.305218,True,1.4226069169963012,,Unknown,,step 0
0.025488,2.446921,True,1.4797857500016107,,Unknown,,step 0
0.025488,2.597335,True,1.458262084001035,,Unknown,,step 0
0.025488,2.756995,True,1.5827248749992577,,Unknown,,step 0
0.025488,2.92647,True,1.5014807500047027,,Unknown,,step 0
0.025488,3.106362,True,1.486023416997341,,Unknown,,step 0
0.025488,3.297312,True,1.4678542080000625,,Unknown,,step 0
0.025488,3.5,True,1.4595623749992228,,Unknown,,step 0
0.027019,2.0,True,1.3268271249980899,,Unknown,,step 0
0.027019,2.066933,True,1.3031030829952215,,Unknown,,step 0
0.027019,2.136106,True,1.3155421250048676,,Unknown,,step 0
0.027019,2.207593,True,1.3513441660034005,,Unknown,,step 0
0.027019,2.281473,True,1.3142912080002134,,Unknown,,step 0
0.027019,2.357826,True,1.3259390420062118,,Unknown,,step 0
0.027019,2.436734,True,1.4205603750015143,,Unknown,,step 0
0.027019,2.518283,True,1.3906477080017794,,Unknown,,step 0
0.027019,2.602561,True,1.3784295419973205,,Unknown,,step 0
0.027019,2.689659,True,1.38337737499387,,Unknown,,step 0
0.027019,2.779672,True,1.374195582997345,,Unknown,,step 0
0.027019,2.872698,True,1.3821791660011513,,Unknown,,step 0
0.027019,2.968836,True,1.3859893750050105,,Unknown,,step 0
0.027019,3.068193,True,1.369111708998389,,Unknown,,step 0
0.027019,3.170874,True,1.395720499996969,,Unknown,,step 0
0.027019,3.276992,True,1.3941500410001026,,Unknown,,step 0
0.027019,3.386661,True,1.3785306669960846,,Unknown,,step 0
0.027019,3.5,True,1.393855957998312,,Unknown,,step 0
0.027361,0.2,True,0.8977175830004853,,Unknown,,step 0
0.027361,0.236674,True,0.9030341660036356,,Unknown,,step 0
0.027361,0.280072,True,0.9048841659969185,,Unknown,,step 0
0.027361,0.331428,True,0.9233351250004489,,Unknown,,step 0
0.027361,0.392202,True,0.942905999996583,,Unknown,,step 0
0.027361,0.464119,True,1.0256640000006882,,Unknown,,step 0
0.027361,0.549224,True,1.033337875000143,,Unknown,,step 0
0.027361,0.649934,True,1.0722046669980045,,Unknown,,step 0
0.027361,0.769111,True,1.0940372080003726,,Unknown,,step 0
0.027361,0.910142,True,1.1241873749968363,,Unknown,,step 0
0.027361,1.077033,True,1.1352837920057937,,Unknown,,step 0
0.027361,1.274526,True,1.1146982919963193,,Unknown,,step 0
0.027361,1.508234,True,1.1511629580054432,,Unknown,,step 0
0.027361,1.784796,True,1.311050875003275,,Unknown,,step 0
0.027361,2.11207,True,1.3143458330014255,,Unknown,,step 0
0.027361,2.499357,True,1.3643042920011794,,Unknown,,step 0
0.027361,2.957659,True,1.3898472919972846,,Unknown,,step 0
0.027361,3.5,False,1.3537890829975368,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.030733,1.0,True,1.1152173750015208,,Unknown,,step 0
0.030733,1.061471,True,1.112745582999196,,Unknown,,step 0
0.030733,1.12672,True,1.1184950829992886,,Unknown,,step 0
0.030733,1.19598,True,1.1046374580037082,,Unknown,,step 0
0.030733,1.269498,True,1.114892375000636,,Unknown,,step 0
0.030733,1.347535,True,1.1362356659956276,,Unknown,,step 0
0.030733,1.430369,True,1.154011625003477,,Unknown,,step 0
0.030733,1.518294,True,1.350523291999707,,Unknown,,step 0
0.030733,1.611625,True,1.1649018750031246,,Unknown,,step 0
0.030733,1.710693,True,1.2909662079982809,,Unknown,,step 0
0.030733,1.81585,True,1.3440552500032936,,Unknown,,step 0
0.030733,1.927472,True,1.3832320000001346,,Unknown,,step 0
0.030733,2.045955,True,1.484899167000549,,Unknown,,step 0
0.030733,2.171721,True,1.347759167001641,,Unknown,,step 0
0.030733,2.305218,False,1.182865958995535,"ConvergenceError: Nonlinear solve failed to converge after 33 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,33,step 0
0.030733,2.446921,True,1.4316830839961767,,Unknown,,step 0
0.030733,2.597335,False,1.228993292002997,"ConvergenceError: Nonlinear solve failed to converge after 48 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,48,step 0
0.030733,2.756995,True,2.027721541999199,,Unknown,,step 0
0.030733,2.92647,True,1.2868465409992496,,Unknown,,step 0
0.030733,3.106362,False,1.1230331660044612,"ConvergenceError: Nonlinear solve failed to converge after 42 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,42,step 0
0.030733,3.297312,False,0.9455089580005733,"ConvergenceError: Nonlinear solve failed to converge after 17 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,17,step 0
0.030733,3.5,False,0.9006714170027408,"ConvergenceError: Nonlinear solve failed to converge after 12 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,12,step 0
0.031887,2.0,True,1.321134958001494,,Unknown,,step 0
0.031887,2.066933,False,1.464229917000921,"ConvergenceError: Nonlinear solve failed to converge after 78 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,78,step 0
0.031887,2.136106,False,1.2536341670056572,"ConvergenceError: Nonlinear solve failed to converge after 59 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,59,step 0
0.031887,2.207593,False,0.9223646249956801,"ConvergenceError: Nonlinear solve failed to converge after 17 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,17,step 0
0.031887,2.281473,False,1.0185800420003943,"ConvergenceError: Nonlinear solve failed to converge after 31 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,31,step 0
0.031887,2.357826,False,1.278452416001528,"ConvergenceError: Nonlinear solve failed to converge after 55 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,55,step 0
0.031887,2.436734,False,1.0957238329938264,"ConvergenceError: Nonlinear solve failed to converge after 40 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,40,step 0
0.031887,2.518283,False,1.3176328749977984,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.031887,2.602561,True,1.3318293749980512,,Unknown,,step 0
0.031887,2.689659,False,1.196126249997178,"ConvergenceError: Nonlinear solve failed to converge after 38 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,38,step 0
0.031887,2.779672,True,1.8227721250004834,,Unknown,,step 0
0.031887,2.872698,True,1.4659764579992043,,Unknown,,step 0
0.031887,2.968836,True,1.4751896659945487,,Unknown,,step 0
0.031887,3.068193,False,1.3830376249970868,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.031887,3.170874,True,1.5183844999992289,,Unknown,,step 0
0.031887,3.276992,False,1.5862280829969677,"ConvergenceError: Nonlinear solve failed to converge after 17 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,17,step 0
0.031887,3.386661,False,1.4027670419964124,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.031887,3.5,False,0.9260938750012428,"ConvergenceError: Nonlinear solve failed to converge after 15 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,15,step 0
0.037057,1.0,True,1.1292273329963791,,Unknown,,step 0
0.037057,1.061471,True,1.1001688340038527,,Unknown,,step 0
0.037057,1.12672,True,1.324774000000616,,Unknown,,step 0
0.037057,1.19598,True,1.119824958004756,,Unknown,,step 0
0.037057,1.269498,True,1.1124362079935963,,Unknown,,step 0
0.037057,1.347535,True,1.192955417005578,,Unknown,,step 0
0.037057,1.430369,True,1.1286848749950877,,Unknown,,step 0
0.037057,1.518294,True,1.1977102090022527,,Unknown,,step 0
0.037057,1.611625,False,1.3943639999997686,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.037057,1.710693,False,1.0057382079976378,"ConvergenceError: Nonlinear solve failed to converge after 27 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,27,step 0
0.037057,1.81585,False,0.9763975419991766,"ConvergenceError: Nonlinear solve failed to converge after 25 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,25,step 0
0.037057,1.927472,False,0.9716310420044465,"ConvergenceError: Nonlinear solve failed to converge after 23 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,23,step 0
0.037057,2.045955,False,1.460643041995354,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.037057,2.171721,False,1.0366534170025261,"ConvergenceError: Nonlinear solve failed to converge after 27 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,27,step 0
0.037057,2.305218,False,1.0526534169985098,"ConvergenceError: Nonlinear solve failed to converge after 32 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,32,step 0
0.037057,2.446921,False,0.9314196249979432,"ConvergenceError: Nonlinear solve failed to converge after 16 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,16,step 0
0.037057,2.597335,False,0.9788501659932081,"ConvergenceError: Nonlinear solve failed to converge after 21 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,21,step 0
0.037057,2.756995,False,0.886921290999453,"ConvergenceError: Nonlinear solve failed to converge after 8 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,8,step 0
0.037057,2.92647,False,1.039654166001128,"ConvergenceError: Nonlinear solve failed to converge after 28 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,28,step 0
0.037057,3.106362,False,1.0701709170025424,"ConvergenceError: Nonlinear solve failed to converge after 33 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,33,step 0
0.037057,3.297312,False,0.9919859170040581,"ConvergenceError: Nonlinear solve failed to converge after 23 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,23,step 0
0.037057,3.5,False,0.9484688329976052,"ConvergenceError: Nonlinear solve failed to converge after 16 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,16,step 0
0.037633,2.0,False,1.1133740410004975,"ConvergenceError: Nonlinear solve failed to converge after 43 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,43,step 0
0.037633,2.066933,False,1.304563750003581,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.037633,2.136106,False,0.9099372909986414,"ConvergenceError: Nonlinear solve failed to converge after 11 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,11,step 0
0.037633,2.207593,False,0.9262376250044326,"ConvergenceError: Nonlinear solve failed to converge after 18 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,18,step 0
0.037633,2.281473,False,0.9292901660010102,"ConvergenceError: Nonlinear solve failed to converge after 19 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,19,step 0
0.037633,2.357826,False,0.9972015000021202,"ConvergenceError: Nonlinear solve failed to converge after 19 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,19,step 0
0.037633,2.436734,False,0.9465744999979506,"ConvergenceError: Nonlinear solve failed to converge after 20 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,20,step 0
0.037633,2.518283,False,0.914433125006326,"ConvergenceError: Nonlinear solve failed to converge after 14 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,14,step 0
0.037633,2.602561,False,0.9864632089957013,"ConvergenceError: Nonlinear solve failed to converge after 18 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,18,step 0
0.037633,2.689659,False,0.8782861250001588,"ConvergenceError: Nonlinear solve failed to converge after 11 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,11,step 0
0.037633,2.779672,False,0.9161784999960219,"ConvergenceError: Nonlinear solve failed to converge after 15 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,15,step 0
